EpochTime,PolarStrap.BeatSpacing
1350295077.647,0.607
1350295078.256,0.609
1350295078.879,0.623
1350295079.5,0.621
1350295080.126,0.626
1350295080.779,0.653
1350295081.446,0.667
1350295082.11,0.663
1350295082.756,0.646
1350295083.418,0.662
1350295084.096,0.678
1350295084.78,0.685
1350295085.481,0.7
1350295086.182,0.701
1350295086.857,0.675
1350295087.551,0.694
1350295088.232,0.681
1350295088.875,0.644
1350295089.507,0.632
1350295090.162,0.655
1350295090.828,0.666
1350295091.525,0.696
1350295092.234,0.709
1350295092.929,0.695
1350295093.616,0.688
1350295094.291,0.675
1350295094.974,0.683
1350295095.643,0.669
1350295096.314,0.671
1350295096.992,0.679
1350295097.665,0.673
1350295098.341,0.676
1350295099.005,0.664
1350295099.668,0.663
1350295100.356,0.688
1350295101.055,0.699
1350295101.775,0.72
1350295102.484,0.709
1350295103.207,0.724
1350295103.962,0.755
1350295104.737,0.775
1350295105.506,0.769
1350295106.242,0.736
1350295107.003,0.761
1350295107.773,0.77
1350295108.517,0.744
1350295109.23,0.713
1350295109.958,0.729
1350295110.689,0.73
1350295111.42,0.731
1350295112.128,0.708
1350295112.842,0.714
1350295113.577,0.735
1350295114.323,0.746
1350295115.062,0.738
1350295115.775,0.713
1350295116.502,0.728
1350295117.242,0.74
1350295117.988,0.746
1350295118.719,0.73
1350295119.442,0.723
1350295120.181,0.739
1350295120.918,0.737
1350295121.649,0.73
1350295122.361,0.712
1350295123.059,0.698
1350295123.785,0.727
1350295124.515,0.729
1350295125.258,0.743
1350295125.985,0.727
1350295126.708,0.724
1350295127.454,0.746
1350295128.209,0.755
1350295128.964,0.755
1350295129.705,0.741
1350295130.457,0.752
1350295131.216,0.759
1350295131.996,0.78
1350295132.775,0.778
1350295133.53,0.756
1350295134.296,0.766
1350295135.07,0.774
1350295135.855,0.784
1350295136.635,0.78
1350295137.393,0.758
1350295138.183,0.79
1350295138.99,0.808
1350295139.805,0.814
1350295140.592,0.787
1350295141.371,0.779
1350295142.146,0.774
1350295142.929,0.783
1350295143.683,0.754
1350295144.461,0.778
1350295145.245,0.784
1350295146.028,0.782
1350295146.792,0.765
1350295147.54,0.748
1350295148.318,0.777
1350295149.112,0.794
1350295149.901,0.789
1350295150.677,0.776
1350295151.474,0.797
1350295152.274,0.8
1350295153.063,0.789
1350295153.82,0.758
1350295154.587,0.767
1350295155.359,0.771
1350295156.133,0.774
1350295156.9,0.767
1350295157.701,0.802
1350295158.49,0.789
1350295159.263,0.772
1350295160.055,0.792
1350295160.879,0.824
1350295161.662,0.783
1350295162.462,0.8
1350295163.28,0.818
1350295164.102,0.821
1350295164.884,0.782
1350295165.682,0.798
1350295166.499,0.817
1350295167.318,0.818
1350295168.112,0.795
1350295168.912,0.8
1350295169.741,0.829
1350295170.569,0.827
1350295171.364,0.796
1350295172.195,0.831
1350295173.03,0.835
1350295173.822,0.792
1350295174.607,0.784
1350295175.393,0.786
1350295176.175,0.782
1350295176.929,0.754
1350295177.664,0.735
1350295178.418,0.754
1350295179.187,0.769
1350295179.968,0.781
1350295180.728,0.76
1350295181.467,0.739
1350295182.237,0.77
1350295183.022,0.785
1350295183.815,0.793
1350295184.59,0.775
1350295185.341,0.751
1350295186.122,0.781
1350295186.923,0.801
1350295187.724,0.801
1350295188.504,0.78
1350295189.331,0.827
1350295190.154,0.823
1350295190.962,0.808
1350295191.792,0.83
1350295192.603,0.811
1350295193.431,0.828
1350295194.289,0.858
1350295195.143,0.854
1350295195.995,0.853
1350295196.815,0.819
1350295197.64,0.825
1350295198.477,0.837
1350295199.297,0.82
1350295200.102,0.805
1350295200.882,0.78
1350295201.689,0.807
1350295202.499,0.811
1350295203.315,0.815
1350295204.103,0.788
1350295204.876,0.773
1350295205.663,0.787
1350295206.442,0.778
1350295207.192,0.75
1350295207.971,0.779
1350295208.765,0.794
1350295209.56,0.795
1350295210.346,0.786
1350295211.161,0.815
1350295211.987,0.826
1350295212.816,0.828
1350295213.623,0.808
1350295214.436,0.812
1350295215.261,0.825
1350295216.093,0.832
1350295216.923,0.83
1350295217.715,0.792
1350295218.515,0.8
1350295219.326,0.812
1350295220.149,0.822
1350295220.97,0.821
1350295221.768,0.798
1350295222.581,0.813
1350295223.41,0.829
1350295224.249,0.839
1350295225.064,0.814
1350295225.845,0.781
1350295226.648,0.803
1350295227.463,0.815
1350295228.28,0.817
1350295229.071,0.791
1350295229.869,0.798
1350295230.677,0.808
1350295231.499,0.822
1350295232.301,0.802
1350295233.083,0.782
1350295233.885,0.802
1350295234.683,0.798
1350295235.485,0.802
1350295236.267,0.782
1350295237.029,0.763
1350295237.811,0.781
1350295238.608,0.797
1350295239.408,0.801
1350295240.2,0.792
1350295240.972,0.771
1350295241.752,0.78
1350295242.544,0.792
1350295243.344,0.8
1350295244.132,0.788
1350295244.865,0.733
1350295245.598,0.732
1350295246.342,0.744
1350295247.093,0.751
1350295247.862,0.769
1350295248.632,0.771
1350295249.386,0.754
1350295250.153,0.767
1350295250.947,0.795
1350295251.747,0.8
1350295252.552,0.805
1350295253.336,0.784
1350295254.121,0.785
1350295254.924,0.803
1350295255.734,0.81
1350295256.536,0.803
1350295257.319,0.782
1350295258.096,0.777
1350295258.887,0.791
1350295259.686,0.799
1350295260.484,0.798
1350295261.265,0.781
1350295262.056,0.791
1350295262.858,0.802
1350295263.66,0.803
1350295264.468,0.808
1350295265.252,0.784
1350295266.047,0.795
1350295266.846,0.799
1350295267.648,0.802
1350295268.416,0.769
1350295269.162,0.746
1350295269.885,0.723
1350295270.62,0.735
1350295271.379,0.759
1350295272.161,0.782
1350295272.934,0.772
1350295273.692,0.758
1350295274.473,0.781
1350295275.271,0.798
1350295276.068,0.797
1350295276.838,0.771
1350295277.629,0.791
1350295278.423,0.794
1350295279.223,0.8
1350295280.003,0.78
1350295280.792,0.789
1350295281.598,0.806
1350295282.418,0.82
1350295283.209,0.791
1350295283.984,0.774
1350295284.772,0.788
1350295285.561,0.789
1350295286.33,0.77
1350295287.082,0.752
1350295287.861,0.778
1350295288.668,0.808
1350295289.485,0.816
1350295290.291,0.807
1350295291.089,0.798
1350295291.912,0.823
1350295292.749,0.837
1350295293.591,0.842
1350295294.39,0.799
1350295295.195,0.806
1350295296.026,0.83
1350295296.861,0.835
1350295297.694,0.833
1350295298.5,0.807
1350295299.297,0.797
1350295300.12,0.823
1350295300.953,0.833
1350295301.787,0.834
1350295302.596,0.809
1350295303.401,0.805
1350295304.221,0.82
1350295305.04,0.819
1350295305.836,0.796
1350295306.603,0.767
1350295307.381,0.778
1350295308.159,0.778
1350295308.925,0.766
1350295309.677,0.752
1350295310.435,0.758
1350295311.215,0.78
1350295312.009,0.794
1350295312.799,0.79
1350295313.556,0.757
1350295314.338,0.782
1350295315.121,0.783
1350295315.899,0.777
1350295316.652,0.753
1350295317.407,0.756
1350295318.166,0.759
1350295318.928,0.762
1350295319.665,0.737
1350295320.377,0.712
1350295321.09,0.713
1350295321.795,0.705
1350295322.509,0.714
1350295323.235,0.726
1350295323.967,0.732
1350295324.692,0.725
1350295325.434,0.742
1350295326.163,0.729
1350295326.923,0.76
1350295327.712,0.789
1350295328.474,0.762
1350295329.224,0.75
1350295329.98,0.756
1350295330.734,0.754
1350295331.491,0.758
1350295332.228,0.736
1350295332.979,0.751
1350295333.745,0.767
1350295334.528,0.782
1350295335.316,0.788
1350295336.086,0.771
1350295336.859,0.772
1350295337.645,0.786
1350295338.441,0.796
1350295339.24,0.8
1350295340.021,0.78
1350295340.812,0.791
1350295341.607,0.795
1350295342.403,0.796
1350295343.169,0.767
1350295343.943,0.773
1350295344.721,0.778
1350295345.506,0.785
1350295346.287,0.781
1350295347.051,0.764
1350295347.831,0.78
1350295348.622,0.791
1350295349.419,0.797
1350295350.202,0.783
1350295350.972,0.77
1350295351.756,0.784
1350295352.551,0.795
1350295353.358,0.807
1350295354.151,0.793
1350295354.941,0.79
1350295355.751,0.811
1350295356.568,0.816
1350295357.379,0.812
1350295358.16,0.781
1350295358.942,0.781
1350295359.723,0.781
1350295360.484,0.761
1350295361.237,0.753
1350295361.978,0.741
1350295362.732,0.754
1350295363.492,0.761
1350295364.253,0.761
1350295365.005,0.752
1350295365.769,0.764
1350295366.542,0.773
1350295367.324,0.782
1350295368.087,0.763
1350295368.831,0.744
1350295369.588,0.757
1350295370.35,0.762
1350295371.132,0.782
1350295371.904,0.772
1350295372.666,0.762
1350295373.453,0.787
1350295374.261,0.808
1350295375.061,0.8
1350295375.827,0.767
1350295376.582,0.755
1350295377.354,0.771
1350295378.144,0.79
1350295378.945,0.802
1350295379.737,0.792
1350295380.519,0.781
1350295381.346,0.827
1350295382.198,0.853
1350295383.047,0.849
1350295383.941,0.894
1350295384.846,0.905
1350295385.706,0.86
1350295386.63,0.924
1350295387.52,0.89
1350295388.412,0.893
1350295389.248,0.836
1350295390.089,0.841
1350295390.914,0.825
1350295391.698,0.784
1350295392.508,0.81
1350295393.328,0.82
1350295394.146,0.817
1350295394.945,0.799
1350295395.758,0.813
1350295396.573,0.815
1350295397.396,0.822
1350295398.211,0.815
1350295399.015,0.804
1350295399.778,0.763
1350295400.566,0.788
1350295401.371,0.806
1350295402.198,0.827
1350295403.014,0.815
1350295403.797,0.783
1350295404.572,0.775
1350295405.354,0.781
1350295406.143,0.789
1350295406.919,0.776
1350295407.676,0.757
1350295408.455,0.779
1350295409.243,0.788
1350295410.038,0.795
1350295410.803,0.765
1350295411.566,0.763
1350295412.347,0.781
1350295413.141,0.794
1350295413.938,0.797
1350295414.726,0.788
1350295415.49,0.765
1350295416.278,0.787
1350295417.071,0.794
1350295417.856,0.784
1350295418.602,0.746
1350295419.362,0.76
1350295420.132,0.771
1350295420.91,0.778
1350295421.698,0.788
1350295422.454,0.756
1350295423.207,0.753
1350295423.971,0.764
1350295424.733,0.762
1350295425.467,0.734
1350295426.215,0.748
1350295426.969,0.754
1350295427.729,0.76
1350295428.482,0.753
1350295429.216,0.734
1350295429.962,0.746
1350295430.714,0.752
1350295431.465,0.751
1350295432.223,0.758
1350295432.987,0.765
1350295433.762,0.774
1350295434.519,0.757
1350295435.244,0.726
1350295435.975,0.73
1350295436.741,0.767
1350295437.529,0.787
1350295438.297,0.769
1350295439.07,0.772
1350295439.853,0.783
1350295440.639,0.786
1350295441.425,0.786
1350295442.19,0.765
1350295442.948,0.759
1350295443.72,0.771
1350295444.512,0.792
1350295445.315,0.803
1350295446.118,0.804
1350295446.92,0.802
1350295447.694,0.773
1350295448.484,0.79
1350295449.285,0.802
1350295450.106,0.82
1350295450.914,0.809
1350295451.723,0.809
1350295452.503,0.78
1350295453.282,0.779
1350295454.064,0.781
1350295454.855,0.791
1350295455.654,0.799
1350295456.457,0.804
1350295457.259,0.802
1350295458.06,0.801
1350295458.877,0.817
1350295459.696,0.819
1350295460.527,0.83
1350295461.348,0.821
1350295462.141,0.793
1350295462.934,0.793
1350295463.728,0.794
1350295464.524,0.796
1350295465.321,0.798
1350295466.098,0.776
1350295466.861,0.763
1350295467.643,0.782
1350295468.436,0.793
1350295469.24,0.805
1350295470.046,0.806
1350295470.84,0.794
1350295471.643,0.803
1350295472.453,0.811
1350295473.264,0.811
1350295474.041,0.777
1350295474.827,0.786
1350295475.635,0.808
1350295476.451,0.816
1350295477.221,0.77
1350295477.954,0.733
1350295478.704,0.75
1350295479.449,0.745
1350295480.225,0.775
1350295481.013,0.788
1350295481.774,0.761
1350295482.55,0.776
1350295483.35,0.8
1350295484.149,0.799
1350295484.944,0.795
1350295485.707,0.764
1350295486.487,0.779
1350295487.277,0.79
1350295488.049,0.772
1350295488.821,0.772
1350295489.626,0.805
1350295490.446,0.82
1350295491.246,0.8
1350295492.03,0.784
1350295492.832,0.802
1350295493.647,0.814
1350295494.446,0.8
1350295495.232,0.785
1350295496.029,0.798
1350295496.832,0.803
1350295497.61,0.777
1350295498.364,0.755
1350295499.147,0.782
1350295499.949,0.803
1350295500.766,0.816
1350295501.575,0.81
1350295502.376,0.801
1350295503.2,0.824
1350295504.029,0.828
1350295504.845,0.816
1350295505.658,0.813
1350295506.46,0.802
1350295507.24,0.78
1350295507.972,0.731
1350295508.703,0.731
1350295509.448,0.745
1350295510.19,0.741
1350295510.931,0.741
1350295511.663,0.732
1350295512.42,0.757
1350295513.204,0.784
1350295514.014,0.81
1350295514.813,0.799
1350295515.596,0.783
1350295516.393,0.797
1350295517.187,0.794
1350295517.987,0.8
1350295518.77,0.783
1350295519.523,0.753
1350295520.273,0.75
1350295521.007,0.734
1350295521.725,0.718
1350295522.442,0.717
1350295523.164,0.723
1350295523.882,0.718
1350295524.614,0.732
1350295525.364,0.75
1350295526.129,0.765
1350295526.887,0.758
1350295527.66,0.773
1350295528.441,0.78
1350295529.236,0.795
1350295530.004,0.769
1350295530.766,0.762
1350295531.532,0.767
1350295532.281,0.749
1350295533.009,0.728
1350295533.758,0.749
1350295534.521,0.763
1350295535.266,0.745
1350295536.029,0.763
1350295536.81,0.781
1350295537.589,0.779
1350295538.346,0.757
1350295539.098,0.752
1350295539.869,0.771
1350295540.66,0.791
1350295541.445,0.784
1350295542.195,0.75
1350295542.955,0.761
1350295543.721,0.766
1350295544.493,0.772
1350295545.246,0.753
1350295546.014,0.768
1350295546.788,0.774
1350295547.563,0.774
1350295548.312,0.749
1350295549.051,0.739
1350295549.81,0.759
1350295550.587,0.777
1350295551.372,0.785
1350295552.133,0.761
1350295552.897,0.764
1350295553.672,0.775
1350295554.453,0.781
1350295555.232,0.778
1350295555.99,0.759
1350295556.746,0.756
1350295557.514,0.768
1350295558.275,0.761
1350295559.047,0.772
1350295559.796,0.749
1350295560.532,0.736
1350295561.283,0.751
1350295562.044,0.761
1350295562.822,0.778
1350295563.597,0.774
1350295564.36,0.763
1350295565.123,0.764
1350295565.903,0.779
1350295566.689,0.786
1350295567.454,0.766
1350295568.198,0.744
1350295568.959,0.761
1350295569.718,0.759
1350295570.486,0.768
1350295571.237,0.752
1350295571.977,0.739
1350295572.733,0.756
1350295573.508,0.775
1350295574.295,0.787
1350295575.035,0.74
1350295575.794,0.759
1350295576.563,0.769
1350295577.321,0.759
1350295578.073,0.752
1350295578.8,0.727
1350295579.54,0.74
1350295580.286,0.746
1350295581.013,0.727
1350295581.74,0.728
1350295582.47,0.729
1350295583.214,0.744
1350295583.955,0.741
1350295584.701,0.746
1350295585.435,0.733
1350295586.213,0.778
1350295587.015,0.802
1350295587.842,0.827
1350295588.636,0.794
1350295589.408,0.772
1350295590.214,0.806
1350295591.029,0.814
1350295591.833,0.805
1350295592.591,0.758
1350295593.365,0.774
1350295594.148,0.782
1350295594.932,0.784
1350295595.678,0.746
1350295596.403,0.725
1350295597.155,0.753
1350295597.929,0.773
1350295598.713,0.784
1350295599.5,0.787
1350295600.272,0.771
1350295601.053,0.781
1350295601.855,0.802
1350295602.657,0.803
1350295603.417,0.76
1350295604.171,0.754
1350295604.936,0.765
1350295605.712,0.776
1350295606.484,0.771
1350295607.256,0.772
1350295608.045,0.789
1350295608.843,0.798
1350295609.621,0.778
1350295610.399,0.777
1350295611.179,0.78
1350295611.96,0.781
1350295612.731,0.771
1350295613.47,0.739
1350295614.2,0.73
1350295614.926,0.726
1350295615.632,0.706
1350295616.351,0.719
1350295617.09,0.739
1350295617.824,0.734
1350295618.548,0.724
1350295619.3,0.752
1350295620.074,0.774
1350295620.851,0.776
1350295621.625,0.774
1350295622.381,0.756
1350295623.154,0.772
1350295623.93,0.776
1350295624.712,0.782
1350295625.476,0.764
1350295626.249,0.773
1350295627.042,0.793
1350295627.849,0.807
1350295628.657,0.809
1350295629.428,0.771
1350295630.218,0.79
1350295631.016,0.798
1350295631.834,0.818
1350295632.634,0.8
1350295633.404,0.771
1350295634.2,0.796
1350295635.023,0.822
1350295635.852,0.829
1350295636.687,0.835
1350295637.499,0.812
1350295638.31,0.811
1350295639.126,0.816
1350295639.947,0.821
1350295640.745,0.798
1350295641.504,0.759
1350295642.278,0.773
1350295643.071,0.794
1350295643.876,0.805
1350295644.68,0.804
1350295645.454,0.774
1350295646.241,0.787
1350295647.034,0.793
1350295647.826,0.792
1350295648.62,0.794
1350295649.389,0.769
1350295650.162,0.773
1350295650.936,0.773
1350295651.711,0.775
1350295652.485,0.773
1350295653.26,0.775
1350295654.036,0.776
1350295654.856,0.819
1350295655.701,0.846
1350295656.553,0.852
1350295657.388,0.835
1350295658.2,0.812
1350295659.046,0.846
1350295659.883,0.837
1350295660.73,0.847
1350295661.564,0.834
1350295662.378,0.814
1350295663.202,0.824
1350295664.045,0.843
1350295664.891,0.846
1350295665.74,0.85
1350295666.568,0.827
1350295667.386,0.818
1350295668.208,0.822
1350295669.023,0.814
1350295669.81,0.787
1350295670.591,0.781
1350295671.398,0.807
1350295672.221,0.823
1350295673.05,0.829
1350295673.856,0.806
1350295674.639,0.783
1350295675.442,0.803
1350295676.251,0.81
1350295677.059,0.808
1350295677.853,0.794
1350295678.673,0.82
1350295679.491,0.818
1350295680.302,0.811
1350295681.091,0.789
1350295681.906,0.815
1350295682.733,0.826
1350295683.563,0.83
1350295684.38,0.817
1350295685.159,0.779
1350295685.931,0.771
1350295686.711,0.78
1350295687.464,0.753
1350295688.236,0.771
1350295689.039,0.804
1350295689.837,0.798
1350295690.62,0.783
1350295691.427,0.807
1350295692.241,0.814
1350295693.046,0.805
1350295693.826,0.78
1350295694.623,0.797
1350295695.421,0.798
1350295696.221,0.8
1350295697.005,0.784
1350295697.762,0.757
1350295698.543,0.781
1350295699.327,0.784
1350295700.122,0.795
1350295700.921,0.799
1350295701.702,0.781
1350295702.498,0.796
1350295703.325,0.827
1350295704.157,0.832
1350295704.986,0.828
1350295705.79,0.805
1350295706.577,0.787
1350295707.381,0.804
1350295708.187,0.806
1350295708.985,0.798
1350295709.764,0.779
1350295710.553,0.789
1350295711.348,0.795
1350295712.144,0.796
1350295712.922,0.778
1350295713.684,0.762
1350295714.471,0.787
1350295715.283,0.812
1350295716.117,0.834
1350295716.946,0.829
1350295717.734,0.787
1350295718.541,0.808
1350295719.344,0.803
1350295720.157,0.813
1350295720.951,0.794
1350295721.729,0.777
1350295722.528,0.799
1350295723.336,0.809
1350295724.146,0.81
1350295724.915,0.77
1350295725.695,0.78
1350295726.485,0.789
1350295727.261,0.776
1350295728.015,0.754
1350295728.775,0.76
1350295729.545,0.771
1350295730.325,0.78
1350295731.079,0.754
1350295731.86,0.78
1350295732.67,0.811
1350295733.506,0.836
1350295734.35,0.844
1350295735.163,0.813
1350295735.973,0.81
1350295736.767,0.794
1350295737.558,0.791
1350295738.346,0.788
1350295739.112,0.766
1350295739.89,0.778
1350295740.68,0.79
1350295741.477,0.797
1350295742.308,0.831
1350295743.117,0.81
1350295743.932,0.814
1350295744.73,0.798
1350295745.525,0.795
1350295746.294,0.77
1350295747.048,0.754
1350295747.783,0.735
1350295748.523,0.739
1350295749.244,0.722
1350295749.967,0.723
1350295750.706,0.739
1350295751.457,0.751
1350295752.177,0.72
1350295752.924,0.747
1350295753.685,0.761
1350295754.452,0.768
1350295755.207,0.755
1350295755.943,0.735
1350295756.692,0.749
1350295757.445,0.754
1350295758.2,0.755
1350295758.942,0.741
1350295759.656,0.715
1350295760.388,0.731
1350295761.138,0.75
1350295761.903,0.765
1350295762.654,0.752
1350295763.397,0.742
1350295764.157,0.761
1350295764.933,0.775
1350295765.705,0.772
1350295766.455,0.75
1350295767.195,0.739
1350295767.943,0.748
1350295768.707,0.765
1350295769.479,0.771
1350295770.225,0.746
1350295770.972,0.747
1350295771.749,0.777
1350295772.548,0.799
1350295773.347,0.799
